AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,_RepeatOffenderTag_forValidationOnly
15759,10526,Ganesh Patil,19,M,A1,
15760,10527,Mahesh Shetty,37,M,A1,REPEAT-022
15761,10528,Mahesh Murthy,24,M,A1,REPEAT-033
15762,10528,Basavaraj Rao,40,M,A2,
15763,10529,Basavaraj Gowda,42,M,A1,
15764,10530,Basavaraj Hegde,49,M,A1,
15765,10531,Anil Kumar,26,M,A1,
15766,10531,Prakash Poojary,19,M,A2,
15767,10531,Raghu Kumar,33,M,A3,
15768,10532,Nagaraj Setty,46,M,A1,REPEAT-003
15769,10533,Mahesh Shetty,38,M,A1,REPEAT-022
15770,10533,Srinivas Hegde,48,M,A2,
15771,10534,Basavaraj Poojary,36,M,A1,
15772,10535,Mahesh Shetty,37,M,A1,REPEAT-022
15773,10536,Ramesh Naidu,25,M,A1,
15774,10536,Raghu Rao,26,M,A2,
15775,10537,Mahesh Bhat,45,M,A1,
15776,10537,Anil Gowda,50,M,A2,
15777,10538,Ramesh Shetty,19,M,A1,
15778,10539,Srinivas Patil,32,M,A1,
15779,10539,Kavya Naik,47,F,A2,
15780,10540,Ramesh Poojary,30,M,A1,
15781,10540,Sunita Bhat,32,F,A2,
15782,10540,Mahesh Achar,50,M,A3,
15783,10541,Radha Hegde,47,F,A1,
15784,10542,Mahesh Setty,18,M,A1,
15785,10542,Girish Naik,47,M,A2,
15786,10542,Basavaraj Hegde,25,M,A3,
15787,10543,Prakash Reddy,36,M,A1,
15788,10544,Harish Achar,46,M,A1,REPEAT-057
15789,10544,Nagaraj Reddy,31,M,A2,
15790,10544,Kumar Iyer,21,M,A3,
15791,10545,Nagaraj Rao,37,M,A1,
15792,10546,Mahesh Shetty,37,M,A1,REPEAT-022
15793,10547,Vijay Gowda,34,M,A1,
15794,10548,Radha Rao,33,F,A1,REPEAT-059
15795,10549,Suresh Naik,38,M,A1,REPEAT-042
15796,10550,Nagaraj Bhat,29,M,A1,
15797,10551,Ganesh Naik,41,M,A1,
15798,10552,Manjunath Shetty,50,M,A1,
15799,10552,Santosh Gowda,25,M,A2,
15800,10552,Ramesh Poojary,53,M,A3,
15801,10553,Ramesh Bhat,23,M,A1,
15802,10554,Anil Bhat,34,M,A1,REPEAT-005
15803,10555,Mahesh Murthy,23,M,A1,REPEAT-033
15804,10555,Nagaraj Patil,43,M,A2,
15805,10556,Suresh Achar,34,M,A1,
15806,10557,Naveen Setty,33,M,A1,REPEAT-036
15807,10558,Anil Setty,24,M,A1,
15808,10559,Vijay Shetty,21,M,A1,REPEAT-007
15809,10560,Manjunath Murthy,25,M,A1,REPEAT-025
15810,10561,Raghu Naidu,30,M,A1,
15811,10562,Yogesh Naidu,45,M,A1,
15812,10563,Prakash Setty,34,M,A1,
15813,10564,Shivaraj Patil,30,M,A1,
15814,10565,Raghu Patil,25,M,A1,
15815,10565,Naveen Iyer,54,M,A2,
15816,10566,Lakshmi Murthy,45,F,A1,REPEAT-044
15817,10567,Shivaraj Reddy,29,M,A1,
15818,10567,Naveen Murthy,25,M,A2,
15819,10568,Anil Naidu,36,M,A1,
15820,10569,Sowmya Gowda,29,F,A1,
15821,10570,Srinivas Naidu,37,M,A1,REPEAT-049
15822,10571,Mahesh Murthy,23,M,A1,REPEAT-033
15823,10571,Girish Kumar,22,M,A2,
15824,10572,Manjunath Iyer,37,M,A1,
15825,10572,Nagaraj Bhat,51,M,A2,
15826,10573,Nandini Kumar,43,F,A1,REPEAT-012
15827,10573,Suresh Setty,25,M,A2,
15828,10574,Shobha Kumar,32,F,A1,
15829,10575,Roopa Poojary,45,F,A1,
15830,10575,Shwetha Reddy,41,F,A2,
15831,10576,Prakash Rao,43,M,A1,
15832,10576,Manjunath Kumar,27,M,A2,
15833,10577,Srinivas Patil,37,M,A1,
15834,10578,Sowmya Naik,42,F,A1,
15835,10578,Radha Iyer,55,F,A2,
15836,10579,Mahesh Shetty,37,M,A1,REPEAT-022
15837,10580,Priya Murthy,43,F,A1,
15838,10581,Kumar Hegde,54,M,A1,
15839,10582,Prakash Rao,39,M,A1,
15840,10583,Vijay Achar,34,M,A1,
15841,10583,Sunita Bhat,18,F,A2,
15842,10584,Srinivas Rao,53,M,A1,
15843,10585,Ganesh Iyer,36,M,A1,
15844,10585,Ramesh Setty,50,M,A2,
15845,10586,Prakash Gowda,27,M,A1,
15846,10586,Manjula Rao,30,F,A2,
15847,10586,Manjunath Reddy,41,M,A3,
15848,10587,Naveen Achar,21,M,A1,
15849,10587,Srinivas Naidu,43,M,A2,
15850,10588,Roopa Naidu,38,F,A1,
15851,10589,Raghu Kumar,19,M,A1,
15852,10590,Kumar Hegde,27,M,A1,REPEAT-040
15853,10590,Anil Gowda,41,M,A2,
15854,10591,Nandini Shetty,22,F,A1,REPEAT-011
15855,10591,Sowmya Murthy,19,F,A2,
15856,10592,Naveen Murthy,43,M,A1,REPEAT-002
15857,10593,Raghu Kumar,42,M,A1,
15858,10593,Priya Iyer,23,F,A2,
15859,10594,Geeta Iyer,20,F,A1,
15860,10594,Manjula Achar,45,F,A2,
15861,10595,Roopa Iyer,35,F,A1,
15862,10596,Suresh Shetty,18,M,A1,
15863,10596,Kumar Naidu,25,M,A2,
15864,10597,Lakshmi Naidu,29,F,A1,
15865,10597,Kumar Naik,35,M,A2,
15866,10598,Shivaraj Kumar,29,M,A1,REPEAT-024
15867,10598,Manjunath Shetty,37,M,A2,
15868,10599,Manjunath Gowda,36,M,A1,
15869,10599,Prakash Setty,41,M,A2,
15870,10600,Mahesh Naidu,49,M,A1,
15871,10601,Kumar Shetty,33,M,A1,
15872,10601,Ravi Shetty,18,M,A2,
15873,10602,Kavya Shetty,51,F,A1,
15874,10602,Kavya Patil,31,F,A2,
15875,10603,Raghu Achar,48,M,A1,
15876,10603,Anil Setty,43,M,A2,
15877,10604,Deepa Reddy,55,F,A1,
15878,10605,Yogesh Poojary,34,M,A1,
15879,10606,Vidya Naidu,40,F,A1,
15880,10607,Vijay Patil,29,M,A1,
15881,10607,Yogesh Poojary,50,M,A2,
15882,10608,Naveen Murthy,43,M,A1,REPEAT-002
15883,10608,Anita Patil,25,F,A2,
15884,10608,Santosh Poojary,50,M,A3,
15885,10609,Anil Gowda,21,M,A1,REPEAT-052
15886,10610,Ganesh Setty,48,M,A1,
15887,10610,Chaya Naidu,38,F,A2,
15888,10611,Ramesh Naidu,18,M,A1,
15889,10612,Srinivas Iyer,46,M,A1,
15890,10612,Prakash Reddy,37,M,A2,
15891,10612,Roopa Poojary,26,F,A3,
15892,10613,Yogesh Gowda,34,M,A1,
15893,10613,Naveen Achar,34,M,A2,
15894,10614,Harish Patil,39,M,A1,REPEAT-053
15895,10614,Rekha Kumar,21,F,A2,
15896,10614,Raghu Setty,28,M,A3,
15897,10615,Santosh Hegde,46,M,A1,
15898,10616,Santosh Shetty,20,M,A1,
15899,10616,Pooja Naidu,55,F,A2,
15900,10617,Mahesh Hegde,51,M,A1,
15901,10618,Ramesh Naidu,54,M,A1,
15902,10619,Anil Kumar,48,M,A1,
15903,10620,Girish Iyer,27,M,A1,
15904,10621,Shivaraj Poojary,53,M,A1,
15905,10622,Raghu Naidu,26,M,A1,
15906,10622,Manjunath Setty,54,M,A2,
15907,10623,Ganesh Hegde,37,M,A1,REPEAT-060
15908,10624,Basavaraj Reddy,42,M,A1,REPEAT-031
15909,10625,Ganesh Shetty,53,M,A1,
15910,10626,Yogesh Rao,50,M,A1,
15911,10627,Basavaraj Iyer,42,M,A1,
15912,10627,Santosh Naik,39,M,A2,
15913,10628,Prakash Poojary,41,M,A1,
15914,10628,Suresh Iyer,31,M,A2,
15915,10628,Priya Achar,22,F,A3,
15916,10629,Manjula Poojary,19,F,A1,
15917,10629,Shivaraj Murthy,25,M,A2,
15918,10630,Anil Bhat,42,M,A1,REPEAT-054
15919,10630,Shwetha Naik,34,F,A2,
15920,10631,Anil Bhat,35,M,A1,REPEAT-005
15921,10631,Harish Achar,55,M,A2,
15922,10631,Vijay Rao,36,M,A3,
15923,10632,Rekha Murthy,27,F,A1,
15924,10633,Vidya Shetty,44,F,A1,
15925,10634,Mahesh Shetty,38,M,A1,REPEAT-022
15926,10634,Yogesh Rao,48,M,A2,
15927,10635,Mahesh Murthy,20,M,A1,
15928,10636,Ganesh Hegde,37,M,A1,REPEAT-060
15929,10637,Nagaraj Naidu,37,M,A1,REPEAT-035
15930,10638,Basavaraj Gowda,54,M,A1,
15931,10639,Yogesh Rao,35,M,A1,
15932,10640,Ravi Kumar,38,M,A1,
15933,10641,Manjunath Patil,36,M,A1,
15934,10641,Anil Hegde,21,M,A2,
15935,10642,Kumar Rao,44,M,A1,REPEAT-018
15936,10642,Deepa Kumar,36,F,A2,
15937,10643,Yogesh Achar,50,M,A1,
15938,10644,Yogesh Setty,37,M,A1,
15939,10645,Naveen Poojary,18,M,A1,
15940,10646,Priya Gowda,55,F,A1,
15941,10646,Naveen Hegde,51,M,A2,
15942,10647,Harish Rao,50,M,A1,
15943,10647,Basavaraj Patil,46,M,A2,
15944,10648,Naveen Setty,32,M,A1,REPEAT-036
15945,10648,Ramesh Achar,33,M,A2,
15946,10649,Harish Patil,39,M,A1,REPEAT-053
15947,10649,Srinivas Murthy,53,M,A2,
15948,10650,Rekha Bhat,43,F,A1,REPEAT-047
15949,10651,Harish Naidu,36,M,A1,REPEAT-015
15950,10652,Shivaraj Rao,35,M,A1,
15951,10652,Nagaraj Patil,21,M,A2,
15952,10653,Ganesh Bhat,46,M,A1,
15953,10654,Vijay Kumar,21,M,A1,
15954,10655,Harish Patil,39,M,A1,REPEAT-053
15955,10656,Roopa Bhat,33,F,A1,
15956,10657,Pooja Setty,53,F,A1,
15957,10657,Radha Poojary,38,F,A2,
15958,10658,Prakash Shetty,35,M,A1,
15959,10659,Ramesh Setty,33,M,A1,
15960,10659,Shivaraj Setty,35,M,A2,
15961,10659,Anita Reddy,20,F,A3,
15962,10660,Anita Shetty,29,F,A1,REPEAT-019
15963,10661,Rekha Bhat,42,F,A1,REPEAT-047
15964,10661,Santosh Poojary,36,M,A2,
15965,10661,Shwetha Murthy,21,F,A3,
15966,10662,Savitha Hegde,46,F,A1,
15967,10663,Ramesh Gowda,30,M,A1,
15968,10664,Mahesh Patil,23,M,A1,
15969,10665,Kavya Naik,28,F,A1,
15970,10666,Chaya Naik,45,F,A1,
15971,10667,Suresh Setty,52,M,A1,
15972,10668,Harish Naidu,37,M,A1,REPEAT-015
15973,10669,Geeta Kumar,44,F,A1,
15974,10669,Naveen Hegde,48,M,A2,
15975,10669,Sunita Shetty,29,F,A3,
15976,10670,Naveen Kumar,44,M,A1,
15977,10670,Manjunath Hegde,24,M,A2,
15978,10671,Basavaraj Kumar,22,M,A1,
15979,10671,Harish Hegde,31,M,A2,
15980,10671,Manjula Hegde,36,F,A3,
15981,10672,Raghu Naidu,25,M,A1,
15982,10673,Harish Iyer,30,M,A1,
15983,10673,Nagaraj Hegde,30,M,A2,
15984,10674,Kavya Bhat,23,F,A1,
15985,10674,Girish Gowda,50,M,A2,
15986,10675,Ravi Iyer,45,M,A1,
15987,10675,Sowmya Setty,32,F,A2,
15988,10676,Manjunath Bhat,32,M,A1,REPEAT-030
15989,10676,Shwetha Bhat,22,F,A2,
15990,10677,Suresh Setty,28,M,A1,
15991,10678,Chaya Reddy,44,F,A1,
15992,10678,Vijay Hegde,26,M,A2,
15993,10678,Prakash Kumar,46,M,A3,
15994,10679,Mahesh Reddy,31,M,A1,
15995,10680,Sowmya Naidu,47,F,A1,
15996,10680,Srinivas Hegde,32,M,A2,
15997,10681,Lakshmi Murthy,44,F,A1,REPEAT-044
15998,10682,Girish Hegde,32,M,A1,
15999,10683,Mahesh Shetty,27,M,A1,
16000,10684,Yogesh Patil,18,M,A1,
16001,10685,Girish Poojary,46,M,A1,
16002,10686,Anil Hegde,53,M,A1,
16003,10687,Harish Naidu,55,M,A1,
16004,10688,Ramesh Kumar,39,M,A1,
16005,10688,Ravi Naik,19,M,A2,
16006,10689,Srinivas Poojary,47,M,A1,
16007,10690,Priya Iyer,30,F,A1,
16008,10691,Radha Setty,25,F,A1,
16009,10691,Pooja Gowda,22,F,A2,
16010,10692,Nagaraj Iyer,51,M,A1,
16011,10693,Mahesh Murthy,24,M,A1,REPEAT-033
16012,10693,Vijay Patil,28,M,A2,
16013,10694,Mahesh Shetty,37,M,A1,REPEAT-022
16014,10695,Lakshmi Shetty,44,F,A1,
16015,10696,Savitha Naik,20,F,A1,
16016,10697,Raghu Murthy,43,M,A1,
16017,10697,Kavya Setty,32,F,A2,
16018,10698,Priya Poojary,42,F,A1,
16019,10698,Radha Bhat,20,F,A2,
16020,10699,Naveen Reddy,47,M,A1,
16021,10700,Srinivas Setty,18,M,A1,
16022,10700,Ravi Gowda,43,M,A2,
16023,10701,Nagaraj Kumar,48,M,A1,
16024,10702,Naveen Murthy,43,M,A1,REPEAT-002
16025,10702,Santosh Shetty,30,M,A2,
16026,10703,Raghu Murthy,47,M,A1,
16027,10703,Sunita Naidu,28,F,A2,
16028,10704,Nagaraj Hegde,37,M,A1,
16029,10704,Harish Iyer,29,M,A2,
16030,10705,Ganesh Naik,36,M,A1,REPEAT-009
16031,10706,Nagaraj Rao,24,M,A1,REPEAT-026
16032,10706,Girish Kumar,21,M,A2,
16033,10707,Mahesh Shetty,37,M,A1,REPEAT-022
16034,10708,Manjunath Murthy,19,M,A1,
16035,10709,Prakash Naik,53,M,A1,
16036,10710,Sunita Hegde,21,F,A1,
16037,10711,Ganesh Naidu,19,M,A1,
16038,10711,Suresh Iyer,20,M,A2,
16039,10712,Mahesh Bhat,29,M,A1,
16040,10713,Nagaraj Naidu,37,M,A1,REPEAT-035
16041,10713,Vijay Poojary,34,M,A2,
16042,10714,Pooja Rao,47,F,A1,
16043,10715,Kavya Shetty,38,F,A1,
16044,10715,Vidya Rao,40,F,A2,
16045,10716,Nagaraj Naik,33,M,A1,
16046,10716,Suresh Rao,34,M,A2,
16047,10717,Suresh Rao,42,M,A1,
16048,10717,Harish Setty,53,M,A2,
16049,10717,Harish Hegde,22,M,A3,
16050,10718,Savitha Naik,51,F,A1,
16051,10718,Anil Setty,31,M,A2,
16052,10719,Pooja Achar,36,F,A1,
16053,10720,Yogesh Naik,37,M,A1,
16054,10721,Manjunath Poojary,24,M,A1,
16055,10721,Ravi Murthy,37,M,A2,
16056,10722,Ramesh Gowda,48,M,A1,
16057,10722,Sowmya Naik,47,F,A2,
16058,10722,Ramesh Gowda,41,M,A3,
16059,10723,Vijay Bhat,52,M,A1,
16060,10723,Shivaraj Iyer,23,M,A2,
16061,10724,Basavaraj Patil,37,M,A1,
16062,10724,Ravi Patil,33,M,A2,
16063,10725,Suresh Naik,38,M,A1,REPEAT-042
16064,10725,Shivaraj Shetty,21,M,A2,
16065,10725,Manjula Achar,20,F,A3,
16066,10726,Prakash Hegde,33,M,A1,
16067,10726,Girish Patil,46,M,A2,
16068,10727,Mahesh Shetty,38,M,A1,REPEAT-022
16069,10728,Manjunath Murthy,25,M,A1,REPEAT-025
16070,10729,Girish Iyer,44,M,A1,
16071,10730,Vijay Shetty,21,M,A1,REPEAT-007
16072,10730,Harish Hegde,47,M,A2,
16073,10731,Naveen Gowda,18,M,A1,
16074,10731,Harish Poojary,35,M,A2,
16075,10732,Priya Murthy,23,F,A1,REPEAT-010
16076,10732,Nagaraj Kumar,31,M,A2,
16077,10733,Bhagya Gowda,38,F,A1,
16078,10733,Harish Bhat,38,M,A2,
16079,10734,Srinivas Naidu,36,M,A1,
16080,10735,Shobha Setty,46,F,A1,
16081,10736,Yogesh Naidu,24,M,A1,REPEAT-001
16082,10736,Savitha Hegde,28,F,A2,
16083,10736,Ganesh Patil,31,M,A3,
16084,10737,Vijay Patil,37,M,A1,
16085,10738,Naveen Murthy,43,M,A1,REPEAT-002
16086,10739,Girish Rao,42,M,A1,
16087,10739,Shwetha Bhat,35,F,A2,
16088,10740,Radha Reddy,44,F,A1,REPEAT-055
16089,10741,Priya Reddy,30,F,A1,
16090,10742,Raghu Bhat,51,M,A1,
16091,10743,Roopa Reddy,47,F,A1,
16092,10744,Radha Reddy,44,F,A1,REPEAT-055
16093,10744,Anil Patil,37,M,A2,
16094,10745,Mahesh Kumar,50,M,A1,
16095,10746,Prakash Kumar,32,M,A1,
16096,10747,Anita Shetty,29,F,A1,REPEAT-019
16097,10747,Mahesh Kumar,19,M,A2,
16098,10748,Prakash Reddy,28,M,A1,
16099,10748,Priya Patil,33,F,A2,
16100,10749,Geeta Reddy,55,F,A1,
16101,10749,Rekha Kumar,36,F,A2,
16102,10749,Raghu Reddy,34,M,A3,
16103,10750,Yogesh Naidu,24,M,A1,REPEAT-001
16104,10750,Kumar Bhat,23,M,A2,
16105,10751,Ravi Setty,28,M,A1,
16106,10752,Manjula Rao,24,F,A1,
16107,10753,Srinivas Naidu,37,M,A1,REPEAT-049
16108,10754,Raghu Iyer,35,M,A1,
16109,10754,Ravi Patil,44,M,A2,
16110,10754,Anil Achar,38,M,A3,
16111,10755,Yogesh Setty,38,M,A1,
16112,10755,Nagaraj Kumar,21,M,A2,
16113,10756,Lakshmi Reddy,34,F,A1,
16114,10756,Deepa Hegde,34,F,A2,
16115,10757,Raghu Setty,32,M,A1,
16116,10757,Raghu Shetty,38,M,A2,
16117,10758,Manjula Gowda,27,F,A1,
16118,10758,Shivaraj Hegde,19,M,A2,
16119,10758,Anita Iyer,26,F,A3,
16120,10759,Bhagya Bhat,23,F,A1,
16121,10759,Suresh Kumar,38,M,A2,
16122,10760,Rekha Shetty,23,F,A1,
16123,10761,Raghu Iyer,29,M,A1,
16124,10761,Manjula Murthy,18,F,A2,
16125,10762,Shobha Shetty,31,F,A1,REPEAT-017
16126,10763,Lakshmi Murthy,45,F,A1,REPEAT-044
16127,10764,Santosh Patil,47,M,A1,
16128,10765,Yogesh Naidu,24,M,A1,REPEAT-001
16129,10766,Pooja Reddy,51,F,A1,
16130,10767,Anil Patil,35,M,A1,
16131,10768,Harish Naik,24,M,A1,
16132,10769,Priya Patil,29,F,A1,
16133,10770,Manjunath Murthy,26,M,A1,REPEAT-025
16134,10771,Raghu Murthy,38,M,A1,
16135,10772,Ramesh Iyer,36,M,A1,
16136,10772,Srinivas Gowda,43,M,A2,
16137,10772,Shivaraj Naidu,54,M,A3,
16138,10773,Naveen Naidu,24,M,A1,
16139,10774,Naveen Murthy,43,M,A1,REPEAT-002
16140,10775,Bhagya Murthy,38,F,A1,
16141,10776,Anil Rao,25,M,A1,
16142,10777,Manjunath Murthy,26,M,A1,REPEAT-025
16143,10777,Ramesh Hegde,35,M,A2,
16144,10778,Bhagya Naik,25,F,A1,
16145,10779,Nandini Patil,43,F,A1,
16146,10779,Rekha Rao,19,F,A2,
16147,10779,Shobha Reddy,18,F,A3,
16148,10780,Shwetha Patil,20,F,A1,
16149,10781,Ganesh Hegde,36,M,A1,REPEAT-060
16150,10782,Basavaraj Murthy,42,M,A1,
16151,10783,Naveen Gowda,52,M,A1,
16152,10784,Girish Naik,32,M,A1,
16153,10785,Kumar Reddy,29,M,A1,
16154,10785,Girish Bhat,47,M,A2,
16155,10786,Naveen Murthy,43,M,A1,REPEAT-002
16156,10787,Srinivas Setty,53,M,A1,
16157,10787,Suresh Patil,33,M,A2,
16158,10788,Basavaraj Bhat,21,M,A1,
16159,10788,Srinivas Naik,34,M,A2,
16160,10788,Manjunath Shetty,42,M,A3,
16161,10789,Anita Patil,40,F,A1,
16162,10790,Manjula Setty,43,F,A1,
16163,10791,Roopa Murthy,26,F,A1,
16164,10792,Ravi Reddy,33,M,A1,
16165,10792,Ravi Rao,22,M,A2,
16166,10792,Shivaraj Shetty,25,M,A3,
16167,10793,Radha Reddy,44,F,A1,REPEAT-055
16168,10793,Radha Gowda,51,F,A2,
16169,10793,Nandini Kumar,34,F,A3,
16170,10794,Shivaraj Gowda,38,M,A1,
16171,10794,Basavaraj Reddy,21,M,A2,
16172,10795,Shivaraj Gowda,48,M,A1,
16173,10796,Ganesh Gowda,21,M,A1,REPEAT-020
16174,10797,Kumar Rao,45,M,A1,REPEAT-018
16175,10797,Sunita Kumar,37,F,A2,
16176,10798,Mahesh Shetty,37,M,A1,REPEAT-022
16177,10799,Kumar Hegde,54,M,A1,
16178,10800,Mahesh Gowda,47,M,A1,
16179,10800,Rekha Patil,29,F,A2,
16180,10800,Kavya Shetty,35,F,A3,
16181,10801,Pooja Achar,54,F,A1,
16182,10801,Shivaraj Setty,47,M,A2,
16183,10802,Manjunath Kumar,22,M,A1,
16184,10803,Girish Kumar,22,M,A1,
16185,10803,Prakash Rao,35,M,A2,
16186,10804,Naveen Reddy,50,M,A1,
16187,10804,Rekha Reddy,27,F,A2,
16188,10804,Shivaraj Achar,48,M,A3,
16189,10805,Ravi Rao,46,M,A1,
16190,10806,Nagaraj Rao,33,M,A1,
16191,10807,Shwetha Iyer,53,F,A1,
16192,10808,Yogesh Poojary,33,M,A1,
16193,10809,Kumar Setty,48,M,A1,
16194,10809,Kavya Rao,22,F,A2,
16195,10810,Mahesh Naidu,40,M,A1,
16196,10811,Ganesh Shetty,40,M,A1,REPEAT-029
16197,10812,Prakash Reddy,55,M,A1,
16198,10812,Mahesh Naik,33,M,A2,
16199,10813,Lakshmi Hegde,46,F,A1,
16200,10814,Manjunath Achar,43,M,A1,
16201,10815,Manjunath Bhat,32,M,A1,REPEAT-030
16202,10816,Ravi Kumar,36,M,A1,
16203,10817,Manjunath Setty,44,M,A1,REPEAT-016
16204,10817,Raghu Achar,49,M,A2,
16205,10818,Mahesh Achar,51,M,A1,
16206,10818,Raghu Shetty,54,M,A2,
16207,10819,Yogesh Hegde,21,M,A1,
16208,10819,Vijay Murthy,19,M,A2,
16209,10820,Srinivas Murthy,27,M,A1,
16210,10820,Srinivas Naidu,55,M,A2,
16211,10821,Mahesh Shetty,37,M,A1,REPEAT-022
16212,10822,Ramesh Naik,26,M,A1,
16213,10823,Yogesh Rao,27,M,A1,
16214,10823,Ravi Poojary,51,M,A2,
16215,10823,Ravi Achar,44,M,A3,
16216,10824,Manjunath Poojary,33,M,A1,
16217,10825,Girish Naidu,35,M,A1,
16218,10826,Anita Hegde,31,F,A1,
16219,10827,Priya Setty,30,F,A1,
16220,10827,Mahesh Naik,39,M,A2,
16221,10827,Geeta Naik,45,F,A3,
16222,10828,Nandini Poojary,40,F,A1,
16223,10829,Mahesh Shetty,38,M,A1,REPEAT-022
16224,10830,Kavya Murthy,29,F,A1,
16225,10831,Shwetha Gowda,38,F,A1,
16226,10832,Anil Naik,20,M,A1,
16227,10833,Basavaraj Bhat,29,M,A1,
16228,10833,Basavaraj Naik,37,M,A2,
16229,10834,Ganesh Murthy,52,M,A1,
16230,10834,Suresh Bhat,50,M,A2,
16231,10834,Naveen Rao,32,M,A3,
16232,10835,Shwetha Patil,42,F,A1,
16233,10835,Harish Naidu,32,M,A2,
16234,10835,Radha Naik,52,F,A3,
16235,10836,Manjunath Setty,43,M,A1,REPEAT-016
16236,10836,Srinivas Naidu,25,M,A2,
16237,10837,Santosh Kumar,29,M,A1,
16238,10838,Mahesh Murthy,23,M,A1,REPEAT-033
16239,10838,Kavya Setty,34,F,A2,
16240,10839,Santosh Reddy,42,M,A1,
16241,10839,Savitha Rao,36,F,A2,
16242,10840,Nagaraj Poojary,49,M,A1,
16243,10841,Pooja Reddy,55,F,A1,
16244,10842,Harish Iyer,43,M,A1,
16245,10843,Ramesh Achar,37,M,A1,
16246,10844,Ramesh Poojary,29,M,A1,
16247,10845,Vidya Poojary,53,F,A1,
16248,10845,Basavaraj Shetty,23,M,A2,
16249,10846,Naveen Iyer,37,M,A1,
16250,10847,Srinivas Bhat,41,M,A1,
16251,10848,Priya Rao,37,F,A1,
16252,10849,Shivaraj Kumar,54,M,A1,
16253,10849,Anil Naidu,34,M,A2,
16254,10849,Girish Naik,54,M,A3,
16255,10850,Yogesh Naidu,25,M,A1,REPEAT-001
16256,10851,Mahesh Shetty,37,M,A1,REPEAT-022
16257,10851,Raghu Naik,24,M,A2,
16258,10852,Nandini Achar,35,F,A1,
16259,10853,Kavya Shetty,37,F,A1,
16260,10853,Kavya Gowda,51,F,A2,
16261,10854,Kavya Gowda,50,F,A1,
16262,10854,Kavya Hegde,38,F,A2,
16263,10855,Raghu Reddy,48,M,A1,
16264,10856,Ganesh Bhat,23,M,A1,
16265,10857,Ravi Setty,42,M,A1,
16266,10857,Suresh Bhat,51,M,A2,
16267,10858,Naveen Murthy,44,M,A1,REPEAT-002
16268,10858,Raghu Naidu,46,M,A2,
16269,10858,Ramesh Patil,19,M,A3,
16270,10859,Kumar Setty,44,M,A1,
16271,10859,Shivaraj Setty,34,M,A2,
16272,10860,Manjula Naik,40,F,A1,
16273,10861,Lakshmi Kumar,46,F,A1,
16274,10862,Pooja Poojary,44,F,A1,
16275,10862,Savitha Achar,23,F,A2,
16276,10862,Kumar Naidu,36,M,A3,
16277,10863,Sunita Achar,45,F,A1,
16278,10863,Girish Achar,45,M,A2,
16279,10864,Radha Gowda,44,F,A1,
16280,10865,Manjunath Poojary,34,M,A1,REPEAT-004
16281,10866,Harish Achar,45,M,A1,REPEAT-057
16282,10866,Manjunath Hegde,49,M,A2,
16283,10867,Shwetha Gowda,52,F,A1,
16284,10868,Yogesh Kumar,45,M,A1,REPEAT-050
16285,10869,Priya Murthy,50,F,A1,
16286,10869,Srinivas Naidu,39,M,A2,
16287,10870,Basavaraj Reddy,50,M,A1,
16288,10871,Naveen Gowda,37,M,A1,
16289,10872,Vijay Hegde,20,M,A1,
16290,10873,Vijay Setty,40,M,A1,
16291,10874,Manjula Kumar,49,F,A1,
16292,10875,Chaya Poojary,36,F,A1,
16293,10876,Priya Achar,49,F,A1,
16294,10877,Kumar Hegde,19,M,A1,
16295,10877,Prakash Iyer,34,M,A2,
16296,10878,Rekha Bhat,42,F,A1,REPEAT-047
16297,10878,Anil Poojary,55,M,A2,
16298,10878,Kumar Gowda,41,M,A3,
16299,10879,Mahesh Murthy,24,M,A1,REPEAT-033
16300,10879,Raghu Hegde,23,M,A2,
16301,10880,Basavaraj Bhat,39,M,A1,
16302,10880,Prakash Naik,33,M,A2,
16303,10881,Roopa Naidu,43,F,A1,
16304,10882,Shivaraj Kumar,29,M,A1,REPEAT-024
16305,10883,Kumar Reddy,52,M,A1,
16306,10883,Deepa Naik,27,F,A2,
16307,10883,Suresh Naik,34,M,A3,
16308,10884,Naveen Murthy,43,M,A1,REPEAT-002
16309,10884,Harish Reddy,18,M,A2,
16310,10885,Yogesh Reddy,34,M,A1,
16311,10886,Shivaraj Kumar,29,M,A1,REPEAT-024
16312,10887,Mahesh Iyer,34,M,A1,
16313,10888,Harish Achar,46,M,A1,REPEAT-057
16314,10889,Deepa Patil,33,F,A1,
16315,10889,Radha Poojary,20,F,A2,
16316,10890,Mahesh Shetty,37,M,A1,REPEAT-022
16317,10891,Mahesh Shetty,37,M,A1,REPEAT-022
16318,10892,Naveen Naidu,54,M,A1,
16319,10892,Rekha Hegde,42,F,A2,
16320,10893,Manjula Naidu,19,F,A1,
16321,10893,Raghu Poojary,26,M,A2,
16322,10893,Manjunath Hegde,44,M,A3,
16323,10894,Kavya Bhat,45,F,A1,
16324,10895,Mahesh Patil,48,M,A1,
16325,10896,Priya Murthy,23,F,A1,REPEAT-010
16326,10897,Nandini Shetty,22,F,A1,REPEAT-011
16327,10898,Suresh Rao,48,M,A1,
16328,10898,Anita Setty,43,F,A2,
16329,10899,Lakshmi Rao,37,F,A1,
16330,10900,Kumar Kumar,43,M,A1,
16331,10900,Shwetha Patil,30,F,A2,
16332,10901,Naveen Setty,33,M,A1,REPEAT-036
16333,10902,Nagaraj Achar,36,M,A1,
